,Zip_Code,Year_Built,Energy_Star,Site_EUI,Nat_Gas,Elec_Use,GHG,Water_Use,NGI,EI,WI,GHGI,OPSFT,Age
5777,-0.2667546683502623,-1.2239889764502376,-1.4315588733027427,-0.031125202720669043,-0.018890552856574632,-0.05737525449927138,-0.04368074110057759,-0.022490473600846526,-0.009271982791182111,-0.004503643655619871,0.09153644778073178,-0.02978542860577376,1.5353724113639906,1.2239889764502394
5781,-0.2667546683502623,1.9749409604533712,0.5043173621408382,-0.037059545418668176,-0.017081509307368934,-0.021683291100113477,-0.04036051768200532,0.038593800382997194,-0.01500371275586637,-0.028008446632956853,-0.029355100464017896,-0.0373360215512242,-1.1431080503516546,-1.9749409604533703
5782,-0.2667546683502623,1.7288694268454015,-1.562804719773494,-0.029791288521295783,-0.017649470034689772,-0.05542244189305395,-0.042541977105216885,-0.09486017873731721,-0.007646847533102314,-0.010509532879945275,-0.0548644320927711,-0.02875367868409879,0.9599170551199383,-1.7288694268454003
5783,-0.2667546683502623,1.7288694268454015,-1.0050098722728011,-0.03173439188258754,-0.017588075903340685,-0.055297826853380506,-0.042483398710393805,-0.12723921426497325,-0.009390042156921647,-0.019018411550321176,-0.10789650500364083,-0.031166312118438715,0.4565386337944139,-1.7288694268454003
5784,-0.27378707165528576,-3.508938931381387,-0.5784608712428596,-0.03570462469647014,-0.02011397940224862,-0.027097150262980527,-0.04317813847299555,-0.08444312031254972,-0.015635862396973257,0.005696115565766757,-0.06371600844996768,-0.03500100766243964,-0.017337886616795892,3.508938931381389
5787,-0.27378707165528576,2.0452471129127914,0.4386944389054626,-0.035893683401893126,-0.019906637553188555,-0.06827633167861742,-0.045084279440538624,-0.10501319722386274,-0.013298586707590947,-0.03156928162859582,-0.0696682557942862,-0.036012361435926094,1.0337438267032277,-2.04524711291279
5788,-0.27378707165528576,-1.0482235953016876,-0.8081411025666743,-0.03328887457162094,-0.01907249481959873,-0.063387495495671,-0.044137652580197625,-0.11678573653838203,-0.011219127550373771,-0.02363497024432218,-0.08900885019693167,-0.03332512026104553,0.9904500604790066,1.0482235953016894
5790,-0.2667546683502623,-1.3997543575987874,0.4058829772877748,-0.03231207126026887,-0.01930893407830542,-0.07161508078299336,-0.044751554157943525,0.0035789178858490474,-0.010369613070379785,-0.032499696007177656,0.14512462756643466,-0.03328418458103145,1.608482915483508,1.3997543575987894
5791,-0.2667546683502623,2.010094036683081,-1.6612391046265573,-0.027764159068704934,-0.016658574662028046,-0.0641649450945721,-0.04215184499569516,-0.07047404185678698,-0.0031680799053429654,-0.020007726675389186,-0.002558788664895683,-0.025285077874688287,1.3867610507508166,-2.01009403668308
5792,-0.2667546683502623,0.35789945388671185,0.11057982272858448,-0.03438121375850928,-0.01901394127314725,-0.058837311722831125,-0.04385881942083976,-0.09778510391503517,-0.011288896184673408,-0.017144131710782936,-0.06049762852273667,-0.03282576989746513,0.9055187696000973,-0.35789945388671046
5793,-0.2667546683502623,1.9749409604533712,0.012145437875521038,-0.033992593086250925,-0.01935255567171521,-0.05977525953826682,-0.0441903731355384,-0.06329033457205711,-0.012254695234590579,-0.019426365778261397,-0.00901584910001288,-0.033951783801311135,0.8573321085273597,-1.9749409604533703
5794,-0.2667546683502623,1.2367263596294615,1.094923671259219,-0.03596720623177984,-0.0180831332559426,-0.05407955097464187,-0.042837212215125216,-0.06625964577387274,-0.012927370389185401,-0.030472620345459882,-0.05313674422284797,-0.03555951294039544,-0.27685096288350913,-1.2367263596294604
5796,-0.2667546683502623,-1.4700605100582074,0.898054901553092,-0.03473832464653046,-0.012312994302877578,-0.019488358888090213,-0.03625065750121791,-0.104049223828716,0.008493044857704392,0.06160466041151011,-0.06446762374201774,-0.006977502374848709,1.2624760716661336,1.4700605100582094
5800,-0.2667546683502623,1.9397878842236613,0.11057982272858448,-0.03354095284551825,-0.01672780254870322,-0.03920450571923961,-0.040949816333925526,-0.11481226562080889,-0.011698083900637065,-0.02027933641871213,-0.10132165774209786,-0.03349192359963665,-0.47183415997617895,-1.9397878842236602
5802,-0.2667546683502623,-0.5209274518560378,0.11057982272858448,-0.03229106473744409,-0.018899085220984872,-0.07084154896461786,-0.04436845145580057,-0.12456922420002138,-0.009585468715105924,-0.03251163804344485,-0.09886920180519124,-0.03253219350129285,1.4289186910154563,0.5209274518560394
5803,-0.2667546683502623,1.2718794358591716,0.7011861318469651,-0.03405561265472525,-0.01998871180440121,-0.06315304027641135,-0.04489448544131184,-0.07988160275912809,-0.012494313798768123,-0.015300639702147274,-0.013425498861185702,-0.033821450712986784,1.597663202098421,-1.2718794358591703
5804,-0.2667546683502623,-1.0833766715313977,0.47150590052315045,-0.03350944306128108,-0.019459126202333008,-0.07014874419680747,-0.04480310314538784,-0.08364303377560975,-0.010756211005488486,-0.029170303127417235,-0.019336074559566693,-0.03336308540813677,1.6434973825648282,1.0833766715313993
5806,-0.2667546683502623,-0.6966928330045877,1.3574153642007214,-0.037742257410473386,-0.019481061681765808,-0.07373684839561827,-0.04500344125568277,-0.11089150015884845,-0.01471104014531754,-0.04938668492159787,-0.09336706505409498,-0.0389228249492221,-0.10358635168238496,0.6966928330045894
5812,-0.2667546683502623,0.35789945388671185,-0.7097067177136108,-0.03147181034727784,-0.01660339990250227,-0.05092349891980321,-0.04143718857885356,0.009640455433135358,-0.00928735440334836,-0.021455978298794913,0.0403809036209144,-0.03128210801398712,0.016414987028767158,-0.35789945388671046
5815,-0.24038315595642434,-0.8724582141531377,,-0.03344642349280676,-0.018910465738063174,-0.06521961661266773,-0.04409430456802855,-0.07616114345719813,-0.010861532275318272,-0.027050797253462117,-0.025271864152930208,-0.033280335841076154,0.967380355113073,0.8724582141531394
5816,-0.24038315595642434,-0.8373051379234278,-0.7425181793312987,-0.03284773759230065,-0.018937990609526,-0.06795975693304372,-0.04425598093774025,-0.010244483362618798,-0.010380599995576119,-0.029552051127992855,0.09153154373348897,-0.033037979298968505,1.1740504542211672,0.8373051379234294
5818,-0.24038315595642434,1.3773386645483015,-0.2831577166836693,-0.03304729955913602,-0.019087483976081777,-0.05599869413270948,-0.043776809668087446,-0.08495981915717384,-0.011934451759403206,-0.015470707670873487,-0.045318615846194184,-0.033297995781100924,0.7248437415196218,-1.3773386645483003
5819,-0.24038315595642434,-0.7669989854640077,-0.8081411025666743,-0.030368967898977115,-0.017150188382298624,-0.06843100611536235,-0.042600555500039966,0.04002439608276043,-0.007029672971295945,-0.03422845071710353,0.1428225967945529,-0.029731923218608545,0.7994206315289739,0.7669989854640095
5820,-0.24038315595642434,-1.2239889764502376,0.7996205167000285,-0.03431819419003495,-0.019214276034512465,-0.07131237886556459,-0.04465665715833013,-0.07431172578646206,-0.01029858413012173,-0.032664775731502865,-0.005368471231196919,-0.03322972431572615,1.517569869221146,1.2239889764502394
5822,-0.24038315595642434,-0.7318459092342977,1.423038287436097,-0.04191205219119137,-0.022123252209196163,-0.0768186491814479,-0.046582714780113055,-0.11109408252524292,-0.01909717173266159,-0.04433037855869333,-0.07486899324724426,-0.04003582654599844,1.4019343620060056,0.7318459092342994
5823,-0.24038315595642434,0.5336648350352617,-1.6612391046265573,-0.0258000491845884,-0.021806221982285566,-0.03340430185186577,-0.031767067161459245,-0.024636936202082356,-0.018738491231391072,-0.01237813779190333,-0.019584599323835092,-0.017546068658008448,-0.38418154915084607,-0.5336648350352604
5824,-0.24038315595642434,-0.7669989854640077,-1.398747411685055,-0.030789098355472628,-0.01844828337385891,-0.0684858685058841,-0.043871706667700835,-0.04962626776906806,-0.008184571430762283,-0.027677953585585172,0.03747776034313561,-0.03076779246965255,1.4521033779703303,0.7669989854640095
5825,-0.24038315595642434,-1.0482235953016876,,-0.032595659318403344,-0.01805094240883265,-0.060627898980991135,-0.043141819868205235,-0.04710195491141108,-0.009975869373080442,-0.02486622265145243,0.0031102594735801644,-0.03224108969161855,0.577423687705956,1.0482235953016894
5826,-0.24038315595642434,-0.7669989854640077,,-0.028803981948531326,-0.02160070507881205,-0.07107601957034991,-0.041576605158532495,-0.12967134076488893,-0.01763683850066376,-0.03445515325595143,-0.10860956411794981,-0.024129453216179934,1.2594330081498923,0.7669989854640095
5827,-0.270270870002774,-0.7669989854640077,-1.6940505662442453,-0.028782975425706545,-0.01619472019152285,-0.060123491950728775,-0.04155903164008557,-0.018204377017466817,-0.006096332596721706,-0.02501257247079495,0.03934628032603554,-0.02853178781119834,0.5163676152090703,0.7669989854640095
5830,-0.2720289708290299,2.0804001891425012,-0.6112723328605474,-0.03419215505308629,-0.01903367275072641,-0.04781111367353268,-0.043317555052674483,-0.09433209886087322,-0.012981607403259305,-0.012312024114647581,-0.06838119906664628,-0.03402541829479921,0.27143429392130947,-2.0804001891425004
5832,-0.270270870002774,-0.27485591824806793,-1.6612391046265573,-0.028289322139324325,-0.021602485730683296,-0.06212506621117575,-0.03926510169881369,-0.10556517726712858,-0.017957811976464046,-0.02666688655133948,-0.07701199657794017,-0.02200115842249938,0.6090044148595174,0.2748559182480695
5835,-0.270270870002774,-0.7669989854640077,-0.0862889469775424,-0.03190244406518574,-0.014118447612747867,-0.052176621311827494,-0.03941623395745725,0.08459365479272658,-0.008666829600555323,-0.03395196142399471,0.05857100345925882,-0.03177763922583566,-0.5625596186174174,0.7669989854640095
5836,-0.270270870002774,-0.38031514693719787,0.9308663631707798,-0.03500090618184016,-0.01926589943226869,-0.06664697157112023,-0.04446452002331042,-0.10663044184547253,-0.012577846333127881,-0.033212221719776114,-0.07814311632479388,-0.03546432521792716,0.6331705365074602,0.3803151469371995
5837,-0.270270870002774,-0.48577437562632786,-1.4643703349204304,-0.029686255907171905,-0.021808670378608536,-0.06290716444803972,-0.04038980687941686,-0.015594706421160488,-0.018344371088589488,-0.024385631966646358,0.06427639349261129,-0.02307003245600817,0.871184036511727,0.48577437562632947
5839,-0.270270870002774,0.11182792027874194,-0.15191187021291802,-0.031923450588010514,-0.021842057601194488,-0.06584833672308339,-0.04152388460319172,-0.042897801757134764,-0.0183984191228627,-0.028067356789810257,0.027310606762860946,-0.02569442825019748,0.9719673140747203,-0.11182792027874047
5842,-0.270270870002774,-0.38031514693719787,-0.44721502477210834,-0.03218603212332021,-0.01998952637843848,-0.06884755446511906,-0.043317555052674483,-0.13585806966219433,-0.012685551443747322,-0.027977841401834923,-0.11925637052992376,-0.028707431601668266,1.4932647751592423,0.3803151469371995
5845,-0.27730327330779747,-0.5209274518560378,-1.3659359500673671,-0.029906824396832052,-0.021786197068116794,-0.06788875605632153,-0.041088061345708,-0.07538609519026197,-0.01831413617193234,-0.03340916990675914,-0.029304332236013492,-0.025555700508278895,0.7942780141604122,0.5209274518560394
5846,-0.27730327330779747,-1.2239889764502376,-0.44721502477210834,-0.03205999298637156,-0.015665495319846234,-0.050342271079647095,-0.04062060575501981,-0.0058138476751261915,-0.009583807159290041,-0.02816009009294666,-0.0006841997622816574,-0.03215065422756315,-0.35304332599130006,1.2239889764502394
5847,-0.27730327330779747,-0.3100089944777779,0.7011861318469651,-0.031188222289143367,-0.021897554584515134,-0.06877474183127602,-0.041304801406553404,-0.11460285463532247,-0.018514792541951708,-0.03196449223711582,-0.08458381016540263,-0.024370592732448775,1.0807514786256613,0.31000899447777946
5849,-0.27730327330779747,-0.41546822316690785,-1.4971817965381184,-0.029581223293048027,-0.02181082199961963,-0.05611666221632181,-0.03776783792713573,0.0013106782441401259,-0.018659595882719135,-0.02978799612513543,0.022376708498414964,-0.024993288605243063,-0.11238002497162564,0.41546822316690946
5850,-0.27730327330779747,-0.4506212993966178,-1.1690671803612402,-0.029633739600109964,-0.01726306843024071,-0.06489125390595442,-0.042695452499653355,0.021206998071714216,-0.00691689414888944,-0.02736597979604221,0.12233845175878456,-0.029522896799962794,0.8952829557761139,0.45062129939661943
5851,-0.27730327330779747,-0.6966928330045877,1.062112209641531,-0.03243811039721753,-0.018405103085337875,-0.06792537970716517,-0.043434711842320645,-0.04538910962251399,-0.009260556096358941,-0.030637909598007152,0.027580726486726385,-0.030929021294400023,1.064442861301516,0.6966928330045894
5852,-0.27730327330779747,-0.5209274518560378,0.012145437875521038,-0.03291075716077498,-0.016762673944623857,-0.061753573299118,-0.04211786952669777,-0.03211996462367597,-0.010087356205112419,-0.03589573913899573,-0.011453876074173084,-0.03330996098200796,-0.09916126983448031,0.5209274518560394
5853,-0.27730327330779747,-0.3100089944777779,-0.18472333183060585,-0.03354095284551825,-0.018650535748901804,-0.06990694193699415,-0.04411304965437193,-0.045468776845253384,-0.009449587514553003,-0.03262016105248625,0.03465811986987883,-0.03241225241310702,1.2233326651730103,0.31000899447777946
5855,-0.270270870002774,-0.4506212993966178,0.6683746702292773,-0.03391907025636421,-0.019113431486761985,-0.07140584206862872,-0.04457699054137074,-0.07604278072627102,-0.011165511074729796,-0.0368357756397756,-0.02249582006662939,-0.034425964365835046,1.0536610531816648,0.45062129939661943
5857,-0.270270870002774,-0.48577437562632786,0.012145437875521038,-0.03412913548461197,-0.022033329289698003,-0.06924335800351142,-0.042102639144043774,-0.0961928975634292,-0.0189412340011983,-0.03755031370217964,-0.06425814485254923,-0.029478992442474518,0.5931238206337265,0.48577437562632947
5858,-0.270270870002774,1.5882571219265613,0.9964892864061554,-0.03457027246393225,-0.01742838437254911,-0.06808069460582225,-0.04299537388114753,-0.07901323003126863,-0.011442512750888279,-0.04360096707294279,-0.06182911941513275,-0.03528148379885381,-0.15682205531865379,-1.5882571219265602
5859,-0.270270870002774,-0.4506212993966178,-1.5299932581558062,-0.029108576529490574,-0.021977387143409542,-0.065851027432438,-0.04055382638492149,-0.03208582152821623,-0.018776597664049634,-0.03000097360068998,0.035698504682363234,-0.023992314785961286,0.8056794664250826,0.45062129939661943
5860,-0.270270870002774,0.7797363686432317,-1.0706327955081767,-0.028845994994180876,-0.020578643475804615,-0.02131353301281473,-0.03331002208109922,0.010107077737751841,-0.017436306415051925,-0.014015121773683269,-0.015791175387196696,-0.025254763915112225,-0.7574912135434356,-0.7797363686432304
5861,-0.270270870002774,0.46335868257584184,-1.726862027861933,-0.02569501657046452,-0.018860741182946155,-0.06647052335267163,-0.03878475886126442,-0.1358466886303744,-0.011962742847478194,-0.0342454134651447,-0.11924102112126068,-0.02153588026963147,0.5176368240640203,-0.46335868257584045
5862,-0.270270870002774,-0.3100089944777779,,-0.03269018867111483,-0.021356681578622732,-0.06704097489224604,-0.04359755977992882,-0.13059320434230198,-0.016815276781685526,-0.02478753161754047,-0.10967443911076552,-0.029817686062073443,1.4568578164980575,0.31000899447777946
5863,-0.270270870002774,-0.8724582141531377,-0.31596917830135707,-0.031975966895072455,-0.021884199695480753,-0.06638113179485675,-0.042429506587156565,-0.03658360530344635,-0.018499587870304732,-0.02864891378906138,0.038702890484342556,-0.028211716512479165,1.0008125182991143,0.8724582141531394
5864,-0.270270870002774,-0.8021520616937177,0.373071515670087,-0.033225855003146613,-0.021877967413931377,-0.07105889250330008,-0.04191401671271345,-0.033668923054366307,-0.018545851272297773,-0.0388012436870729,0.031022600449614274,-0.028041325990176214,0.7605919051966131,0.8021520616937194
5865,-0.270270870002774,-0.8373051379234278,-1.562804719773494,-0.03084161466253457,-0.021979390376764697,-0.06621077277284607,-0.04288524649888014,-0.122494462099251,-0.018636987830224515,-0.021264639750295446,-0.09382376159687734,-0.026608034802276866,1.6225599875055883,0.8373051379234294
5866,-0.270270870002774,1.9749409604533712,0.5043173621408382,-0.035526069252459554,-0.01768016283421921,-0.044450156119608814,-0.042013599983912686,-0.012734653124816048,-0.013305763208292517,-0.026880042598217507,-0.019044389783575533,-0.03561011366668763,-0.5480816486989004,-1.9749409604533703
5867,-0.270270870002774,-0.9076112903828477,-0.512837948007484,-0.03187093428094858,-0.017574064844091745,-0.0650780456804495,-0.04296608468373599,-0.026525049381006124,-0.009133287643112373,-0.03223097738179122,0.028129626907887235,-0.03207442920951617,0.38204425571592154,0.9076112903828494
5868,-0.270270870002774,-0.3100089944777779,1.3246039025830336,-0.037763263933298166,-0.018449248190397814,-0.05244430938808367,-0.04306215325124585,0.026106532270187298,-0.015004738893876607,-0.03807102128829264,-0.005342030761491091,-0.038216050730808,-0.7684645190732212,0.31000899447777946
5869,-0.270270870002774,-0.7669989854640077,0.4058829772877748,-0.033961083302013764,-0.017714993423534463,-0.06115590116662319,-0.04288641806677661,-0.004050925846221479,-0.010973605511501958,-0.03241158938527563,0.030865852755736896,-0.03385586217113965,0.09967485880069646,0.7669989854640095
5870,-0.270270870002774,-0.8021520616937177,-0.0862889469775424,-0.03397158656342615,-0.0171512268733087,-0.05810504834664406,-0.04225962924216963,0.013465620227808539,-0.010978696874154696,-0.03268430895920228,0.031715089777291205,-0.03388483400403538,-0.15524918225667314,0.8021520616937194
5872,-0.270270870002774,-0.8021520616937177,1.423038287436097,-0.042342685909099266,-0.02219000840268638,-0.08310667346187606,-0.04774842483709238,-0.055151758717636425,-0.019295865609799654,-0.058224973608362776,-0.005542378832284759,-0.044091011807841626,0.6378096909462777,0.8021520616937194
5873,-0.270270870002774,-0.8373051379234278,-0.020666023742166775,-0.0330683060819608,-0.018249072871568905,-0.06504779779909155,-0.0435307804098305,-0.13585806966219433,-0.009186456228446466,-0.02685376013745234,-0.11925637052992376,-0.03165619739614659,0.959461271706225,0.8373051379234294
5874,-0.270270870002774,-0.5209274518560378,-0.31596917830135707,-0.03272169845535199,-0.021712760017193296,-0.060345501437155266,-0.039925865992418055,-0.003403345135668342,-0.01851930328892491,-0.03543241816104794,0.013293061230075594,-0.02963280472184401,-0.17581523946332595,0.5209274518560394
5877,-0.270270870002774,-0.3451620707074879,-0.9721984106551134,-0.03236458756733081,-0.0186149880020454,-0.06007642665507732,-0.04358701566886066,0.03336649246811059,-0.01043978583811903,-0.019996793293247512,0.13738153418044857,-0.03226100045717945,0.8521760139419419,0.34516207070748944
5878,-0.27730327330779747,0.14698099650845195,-0.5456494096251718,-0.03171338535976276,-0.018240169983181793,-0.06649813822394635,-0.0414360170109571,-0.06502252761504805,-0.011256198587951221,-0.03657776018983563,-0.030963832743321977,-0.029460401916416964,0.3138881183964001,-0.14698099650845048
5882,-0.270270870002774,0.46335868257584184,-0.05347748535985459,-0.03353044958410586,-0.015094574555564753,-0.023075259095438568,-0.03876484220702458,0.00941852531264703,-0.012029573150649854,-0.02099954200249186,-0.028083368576552564,-0.03387211358046198,-0.9194165253694647,-0.46335868257584045
5885,-0.270270870002774,-0.4506212993966178,-1.4971817965381184,-0.030389974421801896,-0.02186170479458507,-0.059160691135807644,-0.04082563013690059,-0.05290172872683938,-0.018544109743758492,-0.021969826490068345,-0.0029445109545947748,-0.025965016008827134,0.6240591493639239,0.45062129939661943
5886,-0.270270870002774,0.35789945388671185,1.1933580561122823,-0.03610374863014088,-0.021979538764420638,-0.044802550572845136,-0.0403488020030407,-0.10302151665537775,-0.01905270322965443,-0.031299293818123575,-0.09547208343210359,-0.034353215777636406,-0.7266246666678278,-0.35789945388671046
5887,-0.27730327330779747,2.0452471129127914,0.27463713081702357,-0.035126945318788814,-0.01934110978987447,-0.060159190489921556,-0.044199745678710094,-0.054458653879803656,-0.012783168419229024,-0.02355330499854953,-0.005323307298730678,-0.03481772835624441,0.6192641434779333,-2.04524711291279
5889,-0.27730327330779747,-0.5209274518560378,-1.3331244884496793,-0.03068406574134875,-0.021705507570509347,-0.0690419221539442,-0.042286575303788244,-0.04910160220217002,-0.01795538985027199,-0.031261647880508815,0.02744269370688328,-0.026729207030246428,1.1996850537456452,0.5209274518560394
5891,-0.27730327330779747,-0.48577437562632786,-1.5956161813911818,-0.029686255907171905,-0.0219489709072975,-0.06511433852213733,-0.0422666586495484,-0.0451626270892977,-0.018568527964146753,-0.02056101040517271,0.04746409630564891,-0.025099359539419656,1.4932647751592423,0.48577437562632947
5892,-0.27730327330779747,-0.3100089944777779,1.423038287436097,-0.04021052384238453,-0.021836507902862422,-0.07099223830502062,-0.046840459717334616,-0.05204132272125386,-0.01832062137909046,-0.03492896044540211,0.02197972193912133,-0.04112350343906614,1.1879844126748131,0.31000899447777946
5893,-0.27730327330779747,-0.3100089944777779,0.07776836111089666,-0.03329937783303332,-0.01877936591178679,-0.06958204503318076,-0.04420443195029594,-0.048719199533020896,-0.010592284288599868,-0.03470568423820696,0.016871780789342143,-0.03368951536529658,0.9431410123432654,0.31000899447777946
5894,-0.27730327330779747,-0.8373051379234278,-0.7753296409489865,-0.03148231360869023,-0.017086058353543186,-0.0601786793804792,-0.042308835093821016,-0.056789489196522096,-0.008936767149719246,-0.02817022704412852,-0.020987019389339227,-0.03153041341960701,0.3066996784369998,0.8373051379234294
5895,-0.27730327330779747,-0.5209274518560378,-1.3003130268319916,-0.02989632113541966,-0.021898571039958306,-0.07203394864345888,-0.041897614762162985,-0.09679950655943062,-0.018482835815010392,-0.03653454297728301,-0.05274762100485073,-0.02536640302350816,1.2233326651730103,0.5209274518560394
5896,-0.27730327330779747,-0.8021520616937177,-1.6612391046265573,-0.02961273307728519,-0.01719284975918684,-0.05427225307783365,-0.04210029600825085,-0.012169015843366302,-0.007680614892173421,-0.013812877174389905,0.056767486402882206,-0.0290727569842153,0.6659703011581563,0.8021520616937194
5897,-0.27730327330779747,-0.9076112903828477,-0.9065754874197377,-0.029255622189264,-0.01793959164407265,-0.0680849951248479,-0.04342416773125249,-0.040088963103979934,-0.00653814540821349,-0.026484466415179993,0.056690765081761095,-0.02908231438600427,1.491184500116759,0.9076112903828494
5899,-0.2720289708290299,-0.8724582141531377,0.1762027459639601,-0.034444233326983605,-0.018180056066334303,-0.06274340237605498,-0.04335621679325772,-0.010264969219894657,-0.011657566839005453,-0.033634285518904156,0.02725786765537512,-0.03461761824767,0.15472780118905466,0.8724582141531394
5900,-0.2720289708290299,-0.8373051379234278,-0.05347748535985459,-0.03203898646354678,-0.018792416160963533,-0.07308235017406631,-0.044391882813729806,-0.06532753926782175,-0.00907976138166894,-0.03635916490794142,0.010543542104315708,-0.032382007876899176,1.4974324251590292,0.8373051379234294
5901,-0.2720289708290299,-0.9427643666125577,-1.0050098722728011,-0.0313352679489168,-0.018588452876247677,-0.06727738804011399,-0.043927941926730996,-0.002398400025969922,-0.009778472871496729,-0.02961796645817666,0.0966354412188103,-0.03246497518881449,1.0536610531816648,0.9427643666125594
5902,-0.2720289708290299,-0.9076112903828477,-0.5456494096251718,-0.032511633227104236,-0.018856206085211564,-0.06826421675494006,-0.044202088814503014,-0.03354031739480126,-0.009635188225157595,-0.02814381449685082,0.0622193246310686,-0.03219791446711194,1.3645318905459958,0.9076112903828494
5903,-0.2720289708290299,-0.6966928330045877,0.9636778247884676,-0.03160835274563888,-0.022026503457524875,-0.07039924558343341,-0.04322617275675048,-0.0601059218688451,-0.018781366413198816,-0.029743242577196512,0.025476979467062063,-0.02775358985247209,1.6374917180652713,0.6966928330045894
5904,-0.2720289708290299,-0.9427643666125577,0.6355632086115894,-0.03250112996569185,-0.018217466746017177,-0.06316211060186973,-0.04340893734859849,-0.05375302990696897,-0.007543422665486633,-0.01739651017805927,0.02942015447795645,-0.029254474857482997,1.4385876953112846,0.9427643666125594
5912,-0.27906137413405335,-1.1888359002205275,-1.6940505662442453,-0.029812295044120564,-0.01787644898677982,-0.05828700492219886,-0.04287704552360491,-0.107365656501039,-0.007897297951674851,-0.013900007782510939,-0.07316545246289988,-0.029289871774035713,1.0536610531816648,1.1888359002205293
5913,-0.27906137413405335,-0.5209274518560378,1.1933580561122823,-0.03298427999066169,-0.021853928613669492,-0.06596573550721828,-0.04200891371232684,-0.05964954249286653,-0.018573678079257666,-0.034235986976842436,-0.018882516310264205,-0.03000861189984984,0.454685173624527,0.5209274518560394
5914,-0.27906137413405335,-0.3451620707074879,-1.2346901035966158,-0.030337458114739955,-0.021730099114789597,-0.05824627115992506,-0.03788265158098897,-0.014301821206418227,-0.01856307783585037,-0.03379871446391633,-8.29322509917417e-05,-0.026196395794095172,-0.21630525475355886,0.34516207070748944
5920,-0.27906137413405335,-0.8373051379234278,-0.25034625506598146,-0.03175539840541232,-0.018722481578076954,-0.06977764940972213,-0.044166941777609166,-0.07540316673799184,-0.00910631249911541,-0.030574064132575064,-0.01052251934465442,-0.031904678286150394,1.414246242374747,0.8373051379234294
5921,-0.27906137413405335,-0.41546822316690785,-1.201878641978928,-0.028131773218138506,-0.021821269232535915,-0.05797324205444965,-0.0390542194774506,-0.03174097626407284,-0.018496351913501588,-0.022492745073426523,0.01908089635272134,-0.022547595032222163,0.4777530970796228,0.41546822316690946
5923,-0.27906137413405335,-0.8373051379234278,-1.398747411685055,-0.02789019820565358,-0.021761673930545927,-0.06287444896117644,-0.03960602795668403,-0.02354435714737059,-0.018294082757222146,-0.026817982078558393,0.0415409841689577,-0.02230937677820171,0.68303842679363,0.8373051379234294
5924,-0.27906137413405335,1.9046348079939512,-0.11910040859523022,-0.034066115916137646,-0.019645136880689085,-0.06235629219454809,-0.04456527486240612,-0.06205321641323243,-0.012126387348662802,-0.01814769033765571,0.0080011135846705,-0.03371443540869113,1.2660738397486488,-1.9046348079939504
5926,-0.27906137413405335,-0.38031514693719787,-1.3659359500673671,-0.027753655807292544,-0.021926153856800776,-0.06830317337965584,-0.04100370845716276,-0.056804284537887974,-0.01852665472489221,-0.028136708532328563,0.021273097439251126,-0.02155078329345471,1.3724945218686988,0.3803151469371995
5927,-0.27906137413405335,-0.7669989854640077,1.423038287436097,-0.04085122278854019,-0.022183275016022904,-0.0677136137647148,-0.046964645914359546,-0.03315563851928817,-0.01927659614917821,-0.030701911100196107,0.04531736477925601,-0.04166820329675989,1.0233235336527515,0.7669989854640095
5928,-0.27906137413405335,1.8343286555345313,-1.1362557187435525,-0.03272169845535199,-0.018541916207336993,-0.05580363789924605,-0.043309354077399255,-0.06142612155995515,-0.010975742889718537,-0.017076072473549253,-0.015319839579651053,-0.0325185796168006,0.6127228413636787,-1.8343286555345302
5929,-0.27906137413405335,1.9749409604533712,,-0.03217552886190783,-0.01569532168385265,-0.03539177441039144,-0.03989071895552421,-0.02308114915230007,-0.010347884327218185,-0.017226239200689622,-0.024073287650875495,-0.031929558351045335,-0.4881375079570849,-1.9749409604533703
5931,-0.27906137413405335,-0.8724582141531377,1.062112209641531,-0.03568361817364537,-0.021916168999820393,-0.06992718284138856,-0.04440594162848734,-0.048182014831120945,-0.018504783628165166,-0.0315490686619147,0.035230973147651896,-0.03295040800376173,1.3413672336776281,0.8724582141531394
5933,-0.27906137413405335,1.4476448170077214,0.2090142075816479,-0.03351994632269347,-0.018017519869984584,-0.05654852395269846,-0.04290750628891291,-0.0825094830063463,-0.01135428343897769,-0.025854926668586714,-0.05707112173047511,-0.03364880945532299,0.15285715094127936,-1.4476448170077203
5935,-0.27906137413405335,-0.9427643666125577,0.30744859243471134,-0.03287924737653781,-0.02192294964795229,-0.0678354765491442,-0.043140648300308775,-0.029539884710101404,-0.018575000535595215,-0.02995711311624408,0.05595670120718926,-0.029813015301924022,1.1141459074775861,0.9427643666125594
5936,-0.27906137413405335,-0.9076112903828477,-0.25034625506598146,-0.03147181034727784,-0.018227393657617913,-0.06657293378941526,-0.04358935880465358,-0.0565504875283039,-0.008894122140563001,-0.028626264428387956,0.008184273230026238,-0.03152970585889606,1.032258625874798,0.9076112903828494
5937,-0.27906137413405335,-0.9076112903828477,-1.1362557187435525,-0.029665249384347128,-0.016599846166530218,-0.06599190212678177,-0.04219519300786424,-0.00586392421513381,-0.0032417972748189157,-0.024147322310800672,0.10927373600553313,-0.02571821326023617,1.3333533807913798,0.9076112903828494
5939,-0.27906137413405335,-0.8373051379234278,0.7668090550823408,-0.03428668440579778,-0.021919194698318788,-0.0737125396925927,-0.04400878011158685,-0.1053375566307303,-0.018538059311581218,-0.03955448743309813,-0.06714171696504212,-0.03204569503194466,1.2327651674405702,0.8373051379234294
